student_id,micourse,microlettergrade,micro_repeater,micro_grade,miclass_size,mipercent_female,micro_aarts,micro_age,micro_age2,econ_major_at_entry,bus_major_at_entry,nonlerner_at_entry,female,minority,micro_relative_grade,mifem_adjunct,mimale_adjunct,mifem_prof,mimale_prof,mifem_gradta,mimale_gradta,macro_econ,sat_math,sat_verb,nonfresh_micro,year_07_08,year_08_09,year_09_10,year_10_11,year_11_12,year_12_13,year_13_14,year_14_15,year_fall_15,mean_gpa_nomicro
1723421675,ECON1511942083,B,0,3,46,0.47826087474823,0,19,361,0,0,1,0,0,0.9081355929374695,0,0,0,1,0,0,0,62,64,1,1,0,0,0,0,0,0,0,0,3.303471326828003
1723426348,ECON1511942098,A-,0,3.6700000762939453,13,0.38461539149284363,0,20,400,0,0,1,0,0,1.2463074922561646,0,0,0,1,0,0,0,70,74,1,0,0,1,0,0,0,0,0,0,2.9446988105773926
1723430754,ECON1511942083,B,0,3,46,0.47826087474823,0,18,324,0,0,1,0,0,1.0146561861038208,0,0,0,1,0,0,0,69,63,1,1,0,0,0,0,0,0,0,0,2.9566667079925537
1723722034,ECON1511942098,B,0,3,13,0.38461539149284363,0,21,441,0,0,1,0,1,0.9540022611618042,0,0,0,1,0,0,1,64,60,1,0,0,1,0,0,0,0,0,0,3.144646644592285
1723724475,ECON1511942083,C-,0,1.6699999570846558,46,0.47826087474823,0,19,361,0,0,1,0,0,0.6714181303977966,0,0,0,1,0,0,0,69,54,1,1,0,0,0,0,0,0,0,0,2.4872727394104004
1723733470,ECON1511952083,A,0,4,1,0,0,19,361,0,0,1,0,1,1.3968040943145752,0,0,0,1,0,0,0,71,62,1,1,0,0,0,0,0,0,0,0,2.863679885864258
1723741850,ECON1511942098,B-,0,2.6700000762939453,13,0.38461539149284363,0,21,441,0,0,1,0,1,0.8024903535842896,0,0,0,1,0,0,0,70,53,1,0,0,1,0,0,0,0,0,0,3.3271427154541016
1724300461,ECON1511942083,A,0,4,46,0.47826087474823,0,18,324,0,0,1,0,0,1.6748665571212769,0,0,0,1,0,0,0,73,72,1,1,0,0,0,0,0,0,0,0,2.3882498741149902
1724436631,ECON1511942083,B+,0,3.3299999237060547,46,0.47826087474823,0,20,400,0,0,1,0,1,1.2208449840545654,0,0,0,1,0,0,1,65,58,1,1,0,0,0,0,0,0,0,0,2.727619171142578
1724441040,ECON1511942093,B-,0,2.6700000762939453,19,0.3684210479259491,0,20,400,0,0,1,0,1,1.2353014945983887,0,0,0,1,0,0,1,67,52,1,0,1,0,0,0,0,0,0,0,2.1614158153533936
1724443008,ECON1511942093,C,0,2,19,0.3684210479259491,0,21,441,0,0,1,0,0,0.7973289489746094,0,0,0,1,0,0,1,56,46,1,0,1,0,0,0,0,0,0,0,2.5083749294281006
1724446750,ECON1511942083,C,0,2,46,0.47826087474823,0,20,400,0,0,1,0,0,0.7016441226005554,0,0,0,1,0,0,0,63,60,1,1,0,0,0,0,0,0,0,0,2.850447654724121
1724451820,ECON1511942113,C,0,2,14,0.5714285969734192,0,21,441,0,0,1,0,0,0.6697752475738525,0,0,0,1,0,0,0,55,55,1,0,0,0,1,0,0,0,0,0,2.9860763549804687
1724460171,ECON1511942083,C-,0,1.6699999570846558,46,0.47826087474823,0,19,361,0,0,1,0,1,0.5116558074951172,0,0,0,1,0,0,0,43,38,0,1,0,0,0,0,0,0,0,0,3.2639129161834717
1724466033,ECON1511942093,B-,0,2.6700000762939453,19,0.3684210479259491,0,20,400,0,0,1,0,0,0.9964811205863953,0,0,0,1,0,0,0,54,58,1,0,1,0,0,0,0,0,0,0,2.6794285774230957
1724478328,ECON1511942108,A-,0,3.6700000762939453,7,0.7142857313156128,0,21,441,0,0,1,0,0,1.0822495222091675,0,0,0,1,0,0,0,76,58,1,0,0,0,1,0,0,0,0,0,3.391084671020508
1724503180,ECON1511942093,B+,0,3.3299999237060547,19,0.3684210479259491,0,19,361,0,0,1,0,1,1.0135984420776367,0,0,0,1,0,0,0,68,67,1,0,1,0,0,0,0,0,0,0,3.2853245735168457
1724567006,ECON1511942093,A-,0,3.6700000762939453,19,0.3684210479259491,0,20,400,0,0,1,0,0,1.195985198020935,0,0,0,1,0,0,1,68,76,1,0,1,0,0,0,0,0,0,0,3.0686001777648926
1724660047,ECON1511942123,B-,0,2.6700000762939453,16,0.625,0,21,441,0,0,1,0,0,0.9969356656074524,0,0,0,1,0,0,0,56,49,1,0,0,0,0,1,0,0,0,0,2.6782069206237793
1724676366,ECON1511942123,A-,0,3.6700000762939453,16,0.625,0,22,484,0,0,1,0,0,1.2414352893829346,0,0,0,1,0,0,0,79,62,1,0,0,0,0,1,0,0,0,0,2.9562554359436035
1724871737,ECON1511942128,A,0,4,15,0.46666666865348816,0,20,400,0,0,1,0,0,1.1339476108551025,0,0,0,1,0,0,0,80,77,1,0,0,0,0,0,1,0,0,0,3.5275001525878906
1725088072,ECON1511942113,D,0,1,14,0.5714285969734192,0,20,400,0,0,1,0,0,0.3402578830718994,0,0,0,1,0,0,1,44,45,1,0,0,0,1,0,0,0,0,0,2.9389474391937256
1725175640,ECON1511942128,A,0,4,15,0.46666666865348816,0,20,400,0,0,1,0,0,1.0435450077056885,0,0,0,1,0,0,1,78,64,1,0,0,0,0,0,1,0,0,0,3.833087921142578
1725211185,ECON1511692133,C-,0,1.6699999570846558,1,0,0,21,441,0,0,1,0,0,0.59701007604599,0,0,0,0,0,0,0,63,64,1,0,0,0,0,0,1,0,0,0,2.7972726821899414
1725341817,ECON1511942133,A,0,4,9,0.6666666865348816,0,21,441,0,0,1,0,0,1.0969488620758057,0,0,0,1,0,0,1,80,79,1,0,0,0,0,0,1,0,0,0,3.6464781761169434
1725421880,ECON1511942143,B,0,3,4,0.25,0,22,484,0,0,1,0,0,1.0732455253601074,0,0,0,1,0,0,0,60,60,1,0,0,0,0,0,0,1,0,0,2.795259714126587
1725512248,ECON1511942138,A,0,4,14,0.3571428656578064,0,20,400,0,0,1,0,1,1.300236463546753,0,0,0,1,0,0,0,57,62,1,0,0,0,0,0,0,1,0,0,3.0763638019561768
1725524276,ECON1511942133,B-,1,2.6700000762939453,9,0.6666666865348816,0,21,441,0,0,1,0,0,1.0460588932037354,0,0,0,1,0,0,1,52,60,1,0,0,0,0,0,1,0,0,0,2.5524375438690186
1725650346,ECON1511942128,B-,0,2.6700000762939453,15,0.46666666865348816,0,20,400,0,0,1,0,0,0.909561812877655,0,0,0,1,0,0,0,53,60,1,0,0,0,0,0,1,0,0,0,2.9354794025421143
1725673618,ECON1511942123,B,0,3,16,0.625,0,19,361,0,0,1,0,0,1.0928165912628174,0,0,0,1,0,0,0,58,60,1,0,0,0,0,1,0,0,0,0,2.7452001571655273
1725803240,ECON1511942128,B,0,3,15,0.46666666865348816,0,19,361,0,0,1,0,0,1.2156529426574707,0,0,0,1,0,0,0,68,58,1,0,0,0,0,0,1,0,0,0,2.4678096771240234
1725870466,ECON1511942138,B-,0,2.6700000762939453,14,0.3571428656578064,0,19,361,0,0,1,0,0,0.9875782132148743,0,0,0,1,0,0,0,52,55,1,0,0,0,0,0,0,1,0,0,2.703583240509033
1725873036,ECON1511942138,C+,0,2.3299999237060547,14,0.3571428656578064,0,20,400,0,0,1,0,0,0.9159117937088013,0,0,0,1,0,0,0,60,55,1,0,0,0,0,0,0,1,0,0,2.5439131259918213
1726013337,ECON1011942148,C,0,2,5,0.4000000059604645,0,20,400,0,0,1,0,0,0.6818633079528809,0,0,0,1,0,0,0,53,54,1,0,0,0,0,0,0,0,1,0,2.9331390857696533
1726018156,ECON1511942138,C+,0,2.3299999237060547,14,0.3571428656578064,0,20,400,0,0,1,0,0,0.8414459824562073,0,0,0,1,0,0,1,52,41,1,0,0,0,0,0,0,1,0,0,2.769042730331421
1726108731,ECON1011942148,C-,0,1.6699999570846558,5,0.4000000059604645,0,20,400,0,0,1,0,0,0.6705449223518372,0,0,0,1,0,0,0,50,54,1,0,0,0,0,0,0,0,1,0,2.490511655807495
1723152767,ECON151152108,B+,0,3.3299999237060547,35,0.4285714328289032,0,18,324,0,1,0,0,0,1.1437402963638306,0,0,0,0,0,1,1,70,56,0,0,0,0,1,0,0,0,0,0,2.9114999771118164
1723158443,ECON151172078,B+,0,3.3299999237060547,34,0.5588235259056091,0,19,361,0,0,1,0,0,1.1796252727508545,0,0,0,0,1,0,0,59,53,1,1,0,0,0,0,0,0,0,0,2.822930097579956
1723161070,ECON151102078,B,0,3,272,0.529411792755127,0,19,361,0,0,1,0,0,0.9224515557289124,0,0,0,1,0,0,1,68,55,1,1,0,0,0,0,0,0,0,0,3.2522034645080566
1723161728,ECON151812078,A,0,4,23,0.30434781312942505,0,18,324,0,0,1,0,0,1.0302109718322754,0,1,0,0,0,0,1,71,68,0,1,0,0,0,0,0,0,0,0,3.882699966430664
1723161873,ECON151102078,B-,0,2.6700000762939453,272,0.529411792755127,0,18,324,0,0,1,0,0,0.9674413800239563,0,0,0,1,0,0,0,64,60,0,1,0,0,0,0,0,0,0,0,2.759857177734375
1723162454,ECON1515102103,D+,0,1.3300000429153442,27,0.48148149251937866,1,19,361,0,0,1,0,0,0.3951089680194855,0,0,0,1,0,0,0,55,49,1,0,0,1,0,0,0,0,0,0,3.3661599159240723
1723167862,ECON151102093,B+,0,3.3299999237060547,149,0.48322147130966187,0,21,441,0,0,1,0,1,1.734955906867981,0,0,0,1,0,0,0,60,61,1,0,1,0,0,0,0,0,0,0,1.9193572998046875
1723170222,ECON151132083,D+,0,1.3300000429153442,35,0.48571428656578064,0,20,400,0,1,0,0,0,0.4812609553337097,0,0,0,0,0,1,0,50,62,1,1,0,0,0,0,0,0,0,0,2.76357364654541
1723170527,ECON151102078,B,0,3,272,0.529411792755127,0,19,361,0,0,1,0,0,0.8511922955513,0,0,0,1,0,0,1,58,50,1,1,0,0,0,0,0,0,0,0,3.524468183517456
1723171464,ECON151112078,A,0,4,265,0.498113214969635,0,19,361,0,0,1,0,0,1.6222479343414307,0,0,0,1,0,0,0,58,49,1,1,0,0,0,0,0,0,0,0,2.465714454650879
1723172811,ECON151172083,B-,0,2.6700000762939453,35,0.4285714328289032,0,19,361,0,0,1,0,0,0.9325721859931946,0,1,0,0,0,0,1,72,55,1,1,0,0,0,0,0,0,0,0,2.863049268722534
1723174345,ECON151212083,C-,0,1.6699999570846558,33,0.1818181872367859,0,19,361,0,0,1,0,1,0.9828866124153137,0,1,0,0,0,0,0,65,60,1,1,0,0,0,0,0,0,0,0,1.6990768909454346
1723176650,ECON151112123,B-,0,2.6700000762939453,35,0.37142857909202576,0,22,484,0,0,1,0,0,1.327276349067688,0,0,0,0,0,1,1,70,56,1,0,0,0,0,1,0,0,0,0,2.0116384029388428
1723177138,ECON151212108,F,0,0,32,0.34375,0,20,400,0,0,1,0,1,0,0,0,0,1,0,0,0,42,47,1,0,0,0,1,0,0,0,0,0,2.2640299797058105
1723182262,ECON151112078,A,0,4,265,0.498113214969635,0,20,400,0,0,1,0,0,1.0240273475646973,0,0,0,1,0,0,1,70,70,1,1,0,0,0,0,0,0,0,0,3.9061455726623535
1723182867,ECON151142088,A-,0,3.6700000762939453,35,0.4571428596973419,0,21,441,0,0,1,0,0,1.2596416473388672,0,0,0,0,0,1,1,60,60,1,0,1,0,0,0,0,0,0,0,2.913527011871338
1723183153,ECON151132083,B+,0,3.3299999237060547,35,0.48571428656578064,0,19,361,0,0,1,0,0,1.1582432985305786,0,0,0,0,0,1,1,65,65,1,1,0,0,0,0,0,0,0,0,2.8750436305999756
1723183658,ECON1517102078,C,0,2,28,0.5714285969734192,1,19,361,0,0,1,0,0,0.6030877828598022,1,0,0,0,0,0,0,54,42,1,1,0,0,0,0,0,0,0,0,3.3162667751312256
1723183780,ECON1513102088,B,0,3,15,0.3333333432674408,1,19,361,0,0,1,0,1,1.2382525205612183,0,0,0,1,0,0,0,42,45,1,0,1,0,0,0,0,0,0,0,2.42276930809021
1723183878,ECON151102078,B,0,3,272,0.529411792755127,0,19,361,0,1,0,0,0,1.02871835231781,0,0,0,1,0,0,1,64,54,0,1,0,0,0,0,0,0,0,0,2.916250228881836
1723184063,ECON151122088,A-,0,3.6700000762939453,271,0.5018450021743774,0,18,324,0,0,1,0,0,0.9537357091903687,0,0,0,1,0,0,0,61,79,1,0,1,0,0,0,0,0,0,0,3.8480262756347656
1723184067,ECON151102078,B,0,3,272,0.529411792755127,0,18,324,0,1,0,0,0,0.8244306445121765,0,0,0,1,0,0,1,54,64,0,1,0,0,0,0,0,0,0,0,3.6388750076293945
1723184074,ECON151132113,C-,0,1.6699999570846558,33,0.42424243688583374,0,19,361,0,0,1,0,0,0.6299403309822083,0,0,0,1,0,0,1,53,52,1,0,0,0,1,0,0,0,0,0,2.6510448455810547
1723185522,ECON151112088,F,1,0,268,0.43656715750694275,0,18,324,0,0,1,0,0,0,0,0,0,1,0,0,1,52,50,1,0,1,0,0,0,0,0,0,0,2.0843334197998047
1723203280,ECON151192083,B,0,3,35,0.48571428656578064,0,21,441,0,0,1,0,0,1.604884386062622,0,0,0,0,1,0,1,74,57,1,1,0,0,0,0,0,0,0,0,1.869293451309204
1723220514,ECON151122078,B,0,3,265,0.46415093541145325,0,20,400,0,0,1,0,0,1.6832553148269653,0,0,0,1,0,0,0,60,61,1,1,0,0,0,0,0,0,0,0,1.782260775566101
1723243528,ECON1517102078,C,0,2,28,0.5714285969734192,1,20,400,0,0,1,0,1,0.6424356698989868,1,0,0,0,0,0,1,44,46,1,1,0,0,0,0,0,0,0,0,3.113152265548706
1723267153,ECON151112098,D+,0,1.3300000429153442,271,0.49077489972114563,0,22,484,0,0,1,0,0,0.40476831793785095,0,0,0,1,0,0,0,65,70,1,0,0,1,0,0,0,0,0,0,3.28583025932312
1723270232,ECON151102093,B+,0,3.3299999237060547,149,0.48322147130966187,0,21,441,0,0,1,0,0,1.2029991149902344,0,0,0,1,0,0,1,69,68,1,0,1,0,0,0,0,0,0,0,2.7680819034576416
1723274766,ECON151212118,B,0,3,38,0.5,0,24,576,0,0,1,0,0,1.2628830671310425,0,0,0,0,1,0,0,76,58,1,0,0,0,0,1,0,0,0,0,2.375516891479492
1723280374,ECON151162078,A-,0,3.6700000762939453,35,0.6285714507102966,0,20,400,1,0,0,0,0,1.0572783946990967,0,0,0,0,0,1,0,70,69,0,1,0,0,0,0,0,0,0,0,3.4711763858795166
1723281561,ECON151102078,D,0,1,272,0.529411792755127,0,20,400,0,0,1,0,0,0.45432576537132263,0,0,0,1,0,0,0,53,42,1,1,0,0,0,0,0,0,0,0,2.201063632965088
1723282615,ECON151512078,B+,0,3.3299999237060547,40,0.42500001192092896,0,20,400,0,0,1,0,0,0.9570798873901367,1,0,0,0,0,0,1,64,64,1,1,0,0,0,0,0,0,0,0,3.4793334007263184
1723303006,ECON151182083,D+,0,1.3300000429153442,36,0.3055555522441864,0,20,400,0,0,1,0,0,3.7913341522216797,0,1,0,0,0,0,0,62,54,0,1,0,0,0,0,0,0,0,0,0.35079997777938843
1723303618,ECON151102078,B,0,3,272,0.529411792755127,0,19,361,0,0,1,0,0,1,0,0,0,1,0,0,1,64,66,1,1,0,0,0,0,0,0,0,0,3
1723305052,ECON151102093,B-,0,2.6700000762939453,149,0.48322147130966187,0,21,441,0,0,1,0,0,0.8055437803268433,0,0,0,1,0,0,0,61,65,1,0,1,0,0,0,0,0,0,0,3.3145313262939453
1723307870,ECON1517102078,C,0,2,28,0.5714285969734192,1,19,361,0,0,1,0,0,0.6911873817443848,1,0,0,0,0,0,1,62,46,1,1,0,0,0,0,0,0,0,0,2.893571615219116
1723311422,ECON151112088,F,0,0,268,0.43656715750694275,0,20,400,0,0,1,0,0,0,0,0,0,1,0,0,0,60,62,1,0,1,0,0,0,0,0,0,0,2.294600009918213
1723315062,ECON1517102078,A,0,4,28,0.5714285969734192,1,19,361,0,0,1,0,0,1.0979485511779785,1,0,0,0,0,0,0,53,65,1,1,0,0,0,0,0,0,0,0,3.643157958984375
1723315533,ECON1517102078,C,0,2,28,0.5714285969734192,1,19,361,0,0,1,0,0,0.7750436067581177,1,0,0,0,0,0,1,52,46,1,1,0,0,0,0,0,0,0,0,2.5804998874664307
1723316543,ECON151112103,C,0,2,32,0.34375,0,22,484,0,0,1,0,0,0.7997645735740662,0,0,0,0,0,1,0,65,60,1,0,0,1,0,0,0,0,0,0,2.5007359981536865
1723317134,ECON151132083,C+,0,2.3299999237060547,35,0.48571428656578064,0,20,400,0,0,1,0,0,0.8948473930358887,0,0,0,0,0,1,0,54,53,1,1,0,0,0,0,0,0,0,0,2.6037960052490234
1723318071,ECON151802088,B,0,3,22,0.4545454680919647,0,20,400,0,0,1,0,1,0.8406403660774231,0,0,1,0,0,0,0,68,60,1,0,1,0,0,0,0,0,0,0,3.5687079429626465
1723318750,ECON151222083,A-,0,3.6700000762939453,32,0.3125,0,20,400,0,0,1,0,0,1.2282328605651855,0,1,0,0,0,0,0,65,62,1,1,0,0,0,0,0,0,0,0,2.988032817840576
1723321054,ECON151502098,C,0,2,41,0.3658536672592163,0,21,441,0,0,1,0,0,0.8290674090385437,0,1,0,0,0,0,0,55,46,1,0,0,1,0,0,0,0,0,0,2.412348985671997
1723322343,ECON151512078,C,0,2,40,0.42500001192092896,0,19,361,0,0,1,0,0,0.8323953151702881,1,0,0,0,0,0,1,63,68,1,1,0,0,0,0,0,0,0,0,2.4027047157287598
1723323774,ECON151132078,A-,0,3.6700000762939453,32,0.625,0,19,361,0,0,1,0,1,1.1214667558670044,0,0,0,0,1,0,0,56,47,1,1,0,0,0,0,0,0,0,0,3.2725000381469727
1723324346,ECON151502088,C-,0,1.6699999570846558,41,0.3658536672592163,0,20,400,0,0,1,0,0,0.9377506971359253,0,1,0,0,0,0,0,70,69,0,0,1,0,0,0,0,0,0,0,1.7808570861816406
1723324881,ECON151142083,A-,0,3.6700000762939453,34,0.38235294818878174,0,20,400,0,0,1,0,0,1.0968965291976929,0,0,0,0,0,1,0,66,68,1,1,0,0,0,0,0,0,0,0,3.3458032608032227
1723325341,ECON151202083,B+,0,3.3299999237060547,35,0.6000000238418579,0,20,400,0,0,1,0,0,0.9396393299102783,0,0,0,0,1,0,1,80,64,1,1,0,0,0,0,0,0,0,0,3.5439131259918213
1723326035,ECON151102078,A,0,4,272,0.529411792755127,0,19,361,0,0,1,0,0,1.0186491012573242,0,0,0,1,0,0,1,78,72,1,1,0,0,0,0,0,0,0,0,3.926769256591797
1723328650,ECON151112078,B+,0,3.3299999237060547,265,0.498113214969635,0,19,361,0,0,1,0,0,1.0547254085540771,0,0,0,1,0,0,1,62,64,1,1,0,0,0,0,0,0,0,0,3.1572201251983643
1723330186,ECON151112078,A,0,4,265,0.498113214969635,0,19,361,0,0,1,0,0,1.0160837173461914,0,0,0,1,0,0,0,70,67,1,1,0,0,0,0,0,0,0,0,3.936683416366577
1723330526,ECON151142083,B-,0,2.6700000762939453,34,0.38235294818878174,0,20,400,0,0,1,0,0,0.9150815606117249,0,0,0,0,0,1,0,58,52,1,1,0,0,0,0,0,0,0,0,2.9177727699279785
1723330531,ECON151182078,C,0,2,35,0.6571428775787354,0,19,361,0,0,1,0,0,0.7804877758026123,0,0,0,0,1,0,0,59,61,0,1,0,0,0,0,0,0,0,0,2.5625
1723331235,ECON151112088,C+,0,2.3299999237060547,268,0.43656715750694275,0,20,400,0,0,1,0,1,1.0122398138046265,0,0,0,1,0,0,0,60,64,1,0,1,0,0,0,0,0,0,0,2.301826000213623
1723331616,ECON151142083,B-,0,2.6700000762939453,34,0.38235294818878174,0,20,400,0,0,1,0,0,0.9245752692222595,0,0,0,0,0,1,0,58,51,1,1,0,0,0,0,0,0,0,0,2.887812376022339
1723331845,ECON151132083,C,0,2,35,0.48571428656578064,0,20,400,0,0,1,0,0,0.6990562677383423,0,0,0,0,0,1,0,59,55,1,1,0,0,0,0,0,0,0,0,2.860999822616577
1723332701,ECON151212108,B,0,3,32,0.34375,0,22,484,0,0,1,0,0,1.3876287937164307,0,0,0,1,0,0,0,74,70,1,0,0,0,1,0,0,0,0,0,2.161961555480957
1723333067,ECON151122078,B-,0,2.6700000762939453,265,0.46415093541145325,0,19,361,0,0,1,0,1,1.1054871082305908,0,0,0,1,0,0,1,57,56,1,1,0,0,0,0,0,0,0,0,2.415225028991699
1723333522,ECON1517102078,C,0,2,28,0.5714285969734192,1,19,361,0,0,1,0,0,0.8092485666275024,1,0,0,0,0,0,0,51,58,1,1,0,0,0,0,0,0,0,0,2.471428632736206
1723334672,ECON151122078,C,0,2,265,0.46415093541145325,0,19,361,0,0,1,0,0,0.8700002431869507,0,0,0,1,0,0,1,71,60,1,1,0,0,0,0,0,0,0,0,2.2988500595092773
1723336307,ECON151112078,B,0,3,265,0.498113214969635,0,19,361,0,0,1,0,0,1.0951812267303467,0,0,0,1,0,0,0,58,59,1,1,0,0,0,0,0,0,0,0,2.7392725944519043
1723337317,ECON1515102078,C-,0,1.6699999570846558,22,0.5909090638160706,1,19,361,0,0,1,0,0,0.6789307594299316,0,0,0,1,0,0,0,52,45,1,1,0,0,0,0,0,0,0,0,2.459749937057495
1723337377,ECON151182083,F,0,0,36,0.3055555522441864,0,20,400,0,0,1,0,1,0,0,1,0,0,0,0,1,56,59,1,1,0,0,0,0,0,0,0,0,1.9891891479492187
1723338158,ECON151102083,D+,0,1.3300000429153442,33,0.4848484992980957,0,20,400,0,0,1,0,0,0.6235967874526978,0,0,0,1,0,0,0,64,67,1,1,0,0,0,0,0,0,0,0,2.1327884197235107
1723338363,ECON151102093,B,0,3,149,0.48322147130966187,0,21,441,0,0,1,0,0,1.0856328010559082,0,0,0,1,0,0,1,67,61,1,0,1,0,0,0,0,0,0,0,2.7633652687072754
1723338720,ECON151172083,C+,0,2.3299999237060547,35,0.4285714328289032,0,20,400,0,1,0,0,1,1.1766488552093506,0,1,0,0,0,0,1,53,47,1,1,0,0,0,0,0,0,0,0,1.9802000522613525
1723341222,ECON151132078,A,0,4,32,0.625,0,19,361,0,0,1,0,0,1.0573782920837402,0,0,0,0,1,0,0,71,73,1,1,0,0,0,0,0,0,0,0,3.7829413414001465
1723342587,ECON151102078,C+,0,2.3299999237060547,272,0.529411792755127,0,19,361,0,0,1,0,0,1.2802197933197021,0,0,0,1,0,0,0,48,51,1,1,0,0,0,0,0,0,0,0,1.820000171661377
1723343724,ECON151202078,A-,0,3.6700000762939453,33,0.6363636255264282,0,19,361,0,0,1,0,0,1.3706002235412598,0,0,0,0,0,1,0,68,57,1,1,0,0,0,0,0,0,0,0,2.677659034729004
1723344552,ECON151122083,B,0,3,34,0.5,0,20,400,0,1,0,0,0,1.3062684535980225,0,0,0,0,1,0,0,70,49,1,1,0,0,0,0,0,0,0,0,2.2966179847717285
1723346051,ECON151112088,D+,0,1.3300000429153442,268,0.43656715750694275,0,20,400,0,0,1,0,0,0.7793651223182678,0,0,0,1,0,0,0,60,64,1,0,1,0,0,0,0,0,0,0,1.706517219543457
1723348601,ECON151512078,B+,0,3.3299999237060547,40,0.42500001192092896,0,19,361,0,0,1,0,1,1.1124017238616943,1,0,0,0,0,0,1,69,61,1,1,0,0,0,0,0,0,0,0,2.993522882461548
1723351033,ECON151122083,B+,0,3.3299999237060547,34,0.5,0,19,361,0,0,1,0,0,0.9571489691734314,0,0,0,0,1,0,1,64,61,1,1,0,0,0,0,0,0,0,0,3.4790823459625244
1723352028,ECON1517112078,B,0,3,20,0.550000011920929,1,19,361,0,0,1,0,1,1.206608533859253,1,0,0,0,0,0,1,51,45,1,1,0,0,0,0,0,0,0,0,2.4863076210021973
1723352416,ECON151112078,B,0,3,265,0.498113214969635,0,19,361,0,0,1,0,0,0.978101372718811,0,0,0,1,0,0,0,66,58,1,1,0,0,0,0,0,0,0,0,3.067166566848755
1723353767,ECON151102078,B,0,3,272,0.529411792755127,0,19,361,0,0,1,0,0,1.0304995775222778,0,0,0,1,0,0,1,59,51,1,1,0,0,0,0,0,0,0,0,2.9112093448638916
1723354248,ECON151122078,C+,0,2.3299999237060547,265,0.46415093541145325,0,19,361,0,0,1,0,0,0.8816788196563721,0,0,0,1,0,0,1,64,64,1,1,0,0,0,0,0,0,0,0,2.642685651779175
